CenterX_PreNear_CH0,CenterY_PreNear_CH0,CenterX_PreFar_CH0,CenterY_PreFar_CH0,CenterX_PostNear_CH0,CenterY_PostNear_CH0,CenterX_PostFar_CH0,CenterY_PostFar_CH0,BeamSize_PostCureFar_CH0,R_preX_CH0,R_preY_CH0,R_postX_CH0,R_postY_CH0,AutoFindBeam_CH0
312.0686,241.4799,312.8494,242.3243,314.9886,237.5228,319.9274,236.0031,21838,0.7808,0.844404,4.938794,-1.519722,0
318.045,241.0972,317.3606,240.0201,321.4418,241.1873,337.6562,242.8858,11511,-0.684406,-1.077102,16.21436,1.698518,0
319.6215,248.3685,318.9999,247.8802,323.4378,244.8817,335.8281,242.2755,21556,-0.621627,-0.488312,12.3903,-2.606213,0
303.5854,248.9239,304.0132,246.7066,311.6473,240.2169,297.0407,250.0311,13988,0.427777,-2.217238,-14.60653,9.814175,0
311.0519,241.1042,308.495,240.5159,313.0621,244.5743,309.3694,256.5843,15411,-2.556832,-0.588342,-3.692663,12.01,0
313.0998,239.4168,313.4261,239.6057,314.0619,235.8614,324.6345,232.6245,25227,0.326261,0.18894,10.57263,-3.236912,0
307.9526,244.8547,308.2739,244.2547,317.9073,240.5841,318.4867,243.7354,21660,0.321305,-0.600037,0.57935,3.151318,0
300.5014,249.5935,297.8836,248.9212,306.6345,240.3834,283.2704,250.099,14783,-2.61785,-0.672285,-23.36414,9.715548,0
319.7622,244.3815,320.2738,241.8806,319.0461,241.0986,327.9377,233.1529,16345,0.511582,-2.500915,8.891571,-7.945758,0
313.4537,246.7546,314.0857,244.5369,324.7871,240.1333,333.7872,234.6003,20530,0.631953,-2.217665,9.000051,-5.533026,0
309.3348,249.9669,308.2405,249.231,312.5,246.0391,316.8227,242.541,19803,-1.0943,-0.73593,4.322653,-3.498047,0
303.8902,251.2852,303.2796,251.1694,311.8206,242.3897,295.3554,252.0569,13820,-0.61058,-0.115833,-16.46516,9.667208,0
311.0289,243.995,311.7406,242.6581,314.4963,240.772,322.2628,237.8094,22548,0.711672,-1.336915,7.76651,-2.962653,0
303.3876,253.4534,305.1338,253.0202,308.5666,243.9701,285.2049,253.2562,13917,1.746178,-0.433175,-23.36174,9.286017,0
321.1811,244.507,320.0429,243.9411,325.4798,244.0533,339.376,243.8717,15185,-1.138161,-0.565934,13.89622,-0.181567,0
315.7202,249.3741,313.9511,247.477,318.7951,247.3616,322.3195,243.9452,24214,-1.769097,-1.897076,3.524453,-3.416495,0
317.4307,243.8415,319.1299,243.7411,327.5809,238.4223,328.2302,229.7849,25015,1.699244,-0.100348,0.649297,-8.637452,0
322.0749,238.3907,319.1946,240.67,318.8957,239.2439,304.1775,245.1628,13349,-2.880306,2.279345,-14.71819,5.918856,0
312.0685,251.5104,310.5279,249.1785,314.7919,247.1273,318.4519,241.0892,22359,-1.540654,-2.331926,3.660028,-6.038159,0
308.4219,250.3,306.576,251.8185,310.5743,245.5781,302.5883,251.3588,17913,-1.845943,1.518395,-7.986062,5.780779,0
310.2749,246.9618,311.8187,245.2532,318.7502,241.1072,308.7316,243.9904,18228,1.543735,-1.708663,-10.01862,2.883285,0
325.2058,246.6447,326.938,245.8319,325.897,243.8243,325.7159,249.2132,16143,1.732206,-0.812825,-0.181172,5.388884,0
311.5189,250.9065,313.4363,251.9269,319.2061,246.4056,318.5621,246.8447,21091,1.917382,1.020429,-0.644019,0.439082,0
312.6334,236.389,314.4263,236.8477,310.3051,237.8662,289.8153,242.654,15108,1.79292,0.458703,-20.48973,4.787718,0
317.0586,241.9341,317.7445,244.2055,321.0194,242.1974,339.817,243.0263,12807,0.68592,2.27146,18.79756,0.828865,1
310.9128,245.5544,308.8932,246.4004,320.3017,239.7566,325.1,234.2606,21476,-2.019645,0.846031,4.798324,-5.495998,0
316.4641,245.1892,316.9623,244.8588,317.9094,240.4232,314.08,246.5437,18634,0.498252,-0.330443,-3.829412,6.120442,0
317.6819,241.1102,315.6087,241.4007,319.7381,238.6686,324.2661,247.4716,13012,-2.073167,0.290471,4.528069,8.802954,0
312.5423,254.5386,313.0655,255.082,311.6262,252.7884,319.4173,250.1958,20974,0.523258,0.543413,7.79115,-2.5926,0
318.1449,243.9185,318.5577,243.7415,313.4206,245.3932,293.3834,249.7726,13765,0.412828,-0.176973,-20.03721,4.379388,0
316.8864,240.9557,316.7449,243.7795,321.1938,240.887,339.3171,243.0719,11944,-0.141422,2.823793,18.12323,2.18493,0
317.6648,245.8305,317.5324,245.2857,327.6016,239.7434,335.6647,234.1861,21474,-0.132298,-0.544794,8.063086,-5.557308,0
322.6127,245.4422,321.698,242.662,320.2271,246.2348,310.9653,245.9434,14671,-0.91474,-2.780213,-9.261737,-0.291344,0
317.7671,244.1715,319.8922,242.8974,319.9389,239.5837,315.4087,242.4681,19257,2.125107,-1.274111,-4.53021,2.884473,0
317.5454,249.3157,316.8093,246.5353,318.4544,246.7612,323.4663,243.2437,19726,-0.736147,-2.780433,5.011906,-3.517476,0
309.5496,247.8968,309.7226,245.6596,315.3798,239.1572,299.8354,249.2305,13825,0.172951,-2.237242,-15.54433,10.07335,0
312.2599,240.1435,314.0266,238.8228,313.0457,237.2058,317.6603,240.2659,16467,1.766701,-1.320757,4.614702,3.060046,0
315.9164,243.0853,318.7725,241.5036,312.4433,245.5388,299.5531,251.6655,14183,2.8561,-1.58169,-12.89024,6.12666,1
326.8778,172.2299,326.6521,172.8583,331.1497,162.4499,343.3796,151.5342,18795,-0.22576,0.628413,12.22997,-10.91561,0
307.5688,247.5032,306.981,248.5754,312.4219,242.9412,320.3918,247.5477,19057,-0.587817,1.072192,7.969892,4.606491,0
314.3581,235.6647,315.7798,235.4393,309.9839,237.7662,291.8315,244.7807,13909,1.421707,-0.225387,-18.15237,7.014553,0
305.5327,248.6674,305.0928,246.4383,312.6364,239.6949,297.7243,246.6026,15236,-0.439863,-2.229056,-14.91212,6.907685,0
317.7219,245.1549,315.7293,245.1696,317.5669,243.0154,320.2643,248.0498,15398,-1.992587,0.014661,2.697374,5.034407,0
309.4244,247.6579,307.3896,246.2121,319.9995,241.8874,325.4722,240.9172,21401,-2.034816,-1.445783,5.472759,-0.970261,0
312.5129,245.6261,313.9811,245.3314,320.4929,238.4279,325.9098,238.4421,21911,1.468284,-0.294727,5.416883,0.014213,0
321.467,248.5562,320.4897,245.989,316.8216,242.0783,320.0626,233.591,19862,-0.97734,-2.567206,3.240994,-8.487233,0
311.6433,247.5417,310.5421,246.3965,312.1346,244.8243,300.6178,240.7978,19509,-1.101277,-1.145241,-11.51687,-4.02648,0
317.3029,250.9353,317.0456,251.592,322.5553,247.0266,317.1601,255.6264,16136,-0.257314,0.656644,-5.395146,8.599867,0
315.5646,246.7689,316.1315,245.7674,318.7724,244.3151,315.2564,242.8343,22425,0.566876,-1.00151,-3.516041,-1.480754,0
323.9389,246.4683,321.4666,244.6344,320.0287,240.1939,316.5591,235.7376,19123,-2.47233,-1.833864,-3.469566,-4.456274,0
323.7124,243.5671,320.9937,245.8628,327.6781,243.5322,340.2726,246.0792,15765,-2.718707,2.295709,12.59453,2.547062,0
321.5462,245.2578,321.5907,243.9837,327.1699,240.808,332.8051,235.9472,18854,0.044499,-1.274082,5.635228,-4.860864,0
314.7581,247.2496,314.8135,244.9529,317.4154,244.3879,306.3353,239.9071,19696,0.055373,-2.296752,-11.08014,-4.480749,0
326.4328,235.2689,325.4395,238.1326,321.5395,226.5124,316.733,221.9902,16341,-0.993321,2.863691,-4.80649,-4.522224,0
312.7143,241.4331,311.7317,239.5585,318.9835,238.3891,318.926,244.6693,17129,-0.982623,-1.874579,-0.057509,6.280194,0
326.4804,241.8968,325.5067,241.6328,328.8665,242.1868,344.502,242.2605,15691,-0.973701,-0.264084,15.6355,0.073688,0
315.7725,243.3018,314.6058,241.1514,322.5613,241.6075,318.3028,239.3385,15071,-1.166643,-2.15035,-4.258517,-2.268946,0
317.8168,242.8889,315.3182,240.848,322.7221,241.9815,333.4185,240.5057,12474,-2.498644,-2.040898,10.69642,-1.475784,0
318.3203,242.0462,320.9926,239.9052,323.4768,239.3717,318.6784,247.8083,13321,2.672385,-2.140997,-4.798363,8.436525,0
321.4166,246.619,320.6777,245.8875,324.7808,243.4024,330.6139,242.7136,21981,-0.738897,-0.731588,5.833026,-0.688787,0
320.744,243.6834,322.1369,241.686,316.8134,238.2985,303.7347,235.3259,18327,1.392872,-1.997401,-13.07865,-2.972671,0
315.498,240.4027,318.2463,243.2267,319.6431,237.0818,313.9758,245.9323,16114,2.748372,2.82405,-5.667268,8.850479,0
315.4887,252.423,315.438,251.9394,320.6919,250.3492,332.39,247.1268,21692,-0.050694,-0.483617,11.69815,-3.222405,0
321.662,245.6045,321.0036,244.0459,324.0553,245.3276,339.7826,241.4123,15292,-0.658385,-1.558568,15.72731,-3.915248,0
323.5202,242.4935,320.8212,241.0826,320.1722,234.6999,318.9786,224.6851,18569,-2.699052,-1.410936,-1.193578,-10.01487,0
312.2523,247.3653,312.1394,245.9071,316.8697,243.5046,317.3288,247.2318,17408,-0.112846,-1.45825,0.459036,3.727209,0
320.7795,254.3724,322.2252,252.3159,321.8419,250.9239,328.2165,255.164,19375,1.445668,-2.056518,6.374589,4.240052,0
317.886,240.8933,317.3571,239.0202,320.461,238.4406,309.0311,234.5451,14700,-0.528877,-1.873104,-11.42988,-3.895475,0
317.9554,242.7866,315.1272,240.3324,320.3726,243.2288,330.1681,240.2862,12618,-2.828181,-2.454182,9.795526,-2.942635,0
323.8794,244.6078,322.7882,241.6602,321.4881,239.5491,316.5888,234.1632,20290,-1.091123,-2.947625,-4.899316,-5.385907,0
315.8428,247.3521,316.4813,246.8236,319.54,243.2641,305.2937,245.8035,16837,0.638473,-0.528513,-14.24629,2.539388,0
320.0691,251.6641,322.0616,249.024,323.2903,247.3003,329.719,242.7539,22656,1.992561,-2.640119,6.428738,-4.546418,0
322.5638,250.7107,321.3278,248.9779,325.5331,248.55,320.898,243.8196,20399,-1.235949,-1.732833,-4.635121,-4.730312,0
321.3645,243.1616,321.855,241.8256,326.6261,243.35,340.1047,244.3941,13052,0.49046,-1.335974,13.47864,1.044131,0
323.6955,241.7597,322.0393,239.1229,323.5738,235.997,325.3175,223.4369,18355,-1.656201,-2.636813,1.743759,-12.56007,0
323.774,246.5866,323.2603,246.207,325.0464,242.4232,330.3578,240.0913,15758,-0.513797,-0.379557,5.311472,-2.331832,0
314.5693,242.5004,312.5091,240.2477,318.0438,239.3254,306.0882,244.4728,17389,-2.06017,-2.252678,-11.95558,5.147356,0
322.1939,239.8946,320.1829,242.4138,326.0723,237.8624,322.0836,239.1918,17039,-2.011037,2.519211,-3.988705,1.329421,0
320.4085,242.484,321.4246,241.162,324.7699,242.7666,341.9743,242.7529,12533,1.016087,-1.322019,17.20439,-0.013734,0
324.0607,242.8019,322.2977,243.0105,323.1423,233.9109,318.3418,225.1588,20449,-1.763054,0.208543,-4.80051,-8.752072,0
320.3511,249.1328,322.374,247.0268,323.3494,246.2576,329.1471,245.0952,23305,2.022903,-2.106,5.797696,-1.162434,0
319.7418,250.4836,321.0619,250.0677,323.4973,246.4474,315.1165,252.4094,16768,1.320113,-0.415824,-8.380819,5.962061,0
314.9285,246.1835,316.4231,244.2672,317.8346,243.7491,303.4767,239.6435,20626,1.494547,-1.916237,-14.35787,-4.105604,0
321.4672,243.7525,320.7114,242.0664,325.172,242.9708,335.7044,240.9854,15209,-0.755817,-1.686165,10.53242,-1.985395,0
330.0021,249.5143,328.5533,248.714,330.8253,245.9239,340.2388,243.4886,21686,-1.448738,-0.800342,9.41354,-2.435287,0
322.1898,245.4988,321.0007,242.7511,317.7301,238.8682,313.3137,233.9706,18306,-1.189122,-2.74775,-4.416459,-4.897568,0
315.6867,246.9714,313.1508,247.1901,321.7109,243.1131,318.4711,250.2345,16003,-2.535863,0.218685,-3.239798,7.121315,0
318.3929,245.1283,318.0011,243.2358,321.6075,242.5553,309.8484,239.2381,22960,-0.391888,-1.892458,-11.75916,-3.317187,0
319.7239,240.5899,319.8844,237.7549,322.4556,240.3665,334.4947,237.4639,16408,0.16044,-2.834949,12.0391,-2.902639,0
320.4796,247.2558,321.1212,245.1317,322.5702,243.8376,332.2254,239.5733,21841,0.641559,-2.124115,9.655249,-4.264274,0
327.965,244.4162,325.0726,241.9754,324.7928,236.0786,326.3739,224.688,19457,-2.892328,-2.440796,1.581074,-11.3906,0
315.9162,245.9288,317.2257,246.143,319.4568,242.4063,312.9719,249.3501,17266,1.30953,0.214177,-6.484947,6.943844,0
318.3722,245.8481,319.256,245.9318,324.1438,243.058,318.5226,239.1876,22291,0.883722,0.083724,-5.621225,-3.870437,0
317.5003,254.2267,318.6772,251.6915,321.3107,250.2418,323.8734,248.9447,22056,1.176984,-2.535256,2.562694,-1.297123,0
319.7453,247.58,322.1955,247.3622,323.4226,244.0607,314.037,251.7316,17461,2.45017,-0.217796,-9.385519,7.670851,0
322.4226,243.5323,321.3773,241.1115,325.5984,242.5586,335.1402,246.567,16125,-1.045368,-2.420768,9.541764,4.008412,0
307.7355,252.2041,307.7226,251.5004,316.7717,241.128,300.9367,242.3075,15179,-0.012889,-0.703722,-15.83505,1.179521,0
317.8789,247.6059,315.1246,250.6813,326.4662,240.3664,339.3232,244.4423,20717,-2.754341,3.075394,12.857,4.075903,0
320.2694,245.7312,317.7375,242.904,320.5316,243.4955,329.8146,241.6234,22106,-2.531871,-2.827227,9.282983,-1.872142,0
312.7219,244.8028,312.6409,246.347,322.2852,240.8882,327.7918,240.5332,20975,-0.081001,1.54419,5.506624,-0.355009,0
319.9428,308.0837,318.9423,308.8635,320.5556,298.1176,314.6817,296.1066,17774,-1.000545,0.779818,-5.873851,-2.011007,0
308.9368,251.8676,308.7378,250.1883,320.7904,240.2282,320.7475,254.2662,18739,-0.198969,-1.679225,-0.042857,14.03803,0
311.5343,244.3491,309.5305,241.8497,315.3853,237.1566,314.3163,231.6671,22085,-2.003808,-2.499417,-1.069037,-5.489477,0
319.6982,245.9732,320.4668,243.5097,323.9501,245.5019,341.4002,244.6738,12240,0.768582,-2.463518,17.45017,-0.828123,0
324.6347,248.0483,322.2938,246.815,328.3099,245.5282,339.0316,245.7764,18943,-2.34091,-1.233315,10.7217,0.248161,0
303.7446,253.4993,303.8196,251.6873,313.3785,242.4064,300.5846,243.8519,15554,0.07498,-1.812006,-12.79391,1.445509,0
318.6759,241.4276,320.617,241.6001,322.3011,239.3666,330.5803,245.5056,15550,1.94109,0.172479,8.279277,6.139006,0
313.7106,246.6603,316.6521,248.99,321.728,239.1616,331.0402,247.1472,21434,2.941471,2.329761,9.312211,7.985611,0
315.1223,248.4146,314.2944,247.0302,318.5204,242.7014,327.6021,236.6404,22149,-0.827909,-1.38448,9.081778,-6.061059,0
306.3869,250.3317,306.328,247.4545,317.926,238.7338,317.163,251.8541,19122,-0.058908,-2.877296,-0.763025,13.12029,0
319.3785,241.0008,319.29,241.5231,315.8881,242.8834,301.1884,253.3471,13507,-0.088508,0.522304,-14.6997,10.46365,0
309.216,243.4204,308.4699,242.9375,319.1625,238.425,330.2464,234.8918,21015,-0.746177,-0.482972,11.08397,-3.533161,0
320.929,244.6785,320.2787,243.1689,324.0219,244.3733,335.7301,244.1298,16807,-0.65028,-1.509518,11.70821,-0.24349,0
319.5608,249.3248,318.1335,247.0413,324.5182,246.7762,332.239,246.6637,21043,-1.427315,-2.28352,7.720764,-0.11246,0
317.2241,249.78,316.7645,247.8552,318.1056,244.1916,313.4759,244.201,19223,-0.459645,-1.924843,-4.629709,0.009369,0
314.2544,243.5199,313.6967,241.912,314.8629,240.3698,303.5863,245.0869,17601,-0.557698,-1.607881,-11.2766,4.717045,0
327.4113,245.5487,325.3618,244.1292,331.5851,243.3344,342.1517,248.179,16602,-2.04952,-1.419526,10.56652,4.844508,0
308.3036,254.054,310.3773,252.6283,316.9673,243.9688,303.1447,251.1537,14514,2.073695,-1.425729,-13.82253,7.184926,0
305.1829,246.4335,302.7535,247.0076,314.6149,235.4595,303.4327,250.3134,18869,-2.429376,0.574129,-11.1822,14.85389,0
311.119,242.5739,311.7711,242.9955,318.4581,237.6469,312.3822,236.2831,23898,0.652068,0.421645,-6.075885,-1.363747,0
310.942,243.0954,310.8585,243.0702,316.192,238.1019,317.6146,237.3156,21914,-0.083552,-0.025192,1.422683,-0.786214,0
316.644,236.1811,318.6238,237.9857,325.3109,238.6523,344.9891,238.7276,16761,1.97978,1.804653,19.67817,0.075316,0
315.9539,249.0913,314.7732,246.8059,314.8099,243.5844,306.3358,242.6454,19286,-1.180684,-2.285351,-8.474103,-0.939029,0
321.0021,246.934,318.1917,244.4653,325.1252,246.4873,335.8902,243.0718,17564,-2.81033,-2.468625,10.76503,-3.4155,0
304.0399,252.8721,303.2661,250.8611,313.5779,241.9601,300.3579,239.7176,15226,-0.77373,-2.010982,-13.21998,-2.242545,0
315.4501,253.7945,316.2361,253.7047,318.1352,250.216,317.9486,246.1748,20044,0.786075,-0.089813,-0.186659,-4.041237,0
310.1679,253.7552,307.574,252.4572,321.9793,243.1544,320.0064,259.6338,18475,-2.593876,-1.298005,-1.972923,16.4794,0
317.2317,253.5407,319.1148,250.4684,323.7743,245.1268,328.6411,242.2335,20282,1.883118,-3.072374,4.866848,-2.893305,0
318.8416,249.1431,321.7176,246.2252,323.2889,242.9828,331.1848,238.8682,19811,2.875994,-2.917931,7.895857,-4.114646,0
313.8788,233.8701,313.8865,234.5995,312.3293,233.8665,285.3888,220.2066,15404,0.007754,0.729414,-26.94053,-13.65991,0
320.9892,243.8067,319.4094,243.0165,318.1568,245.2007,305.9501,248.2839,15646,-1.579811,-0.790223,-12.20665,3.083184,0
316.9595,252.3431,314.7658,251.8591,318.9164,246.8407,317.7916,252.7166,19840,-2.193686,-0.484008,-1.124742,5.875891,0
322.152,246.608,321.0392,244.4884,324.4022,246.6514,336.1301,245.2874,14716,-1.112814,-2.119575,11.72787,-1.364002,0
307.776,251.7584,306.1933,250.7396,317.0085,240.5796,307.0784,243.1486,13759,-1.582741,-1.018823,-9.930115,2.569057,0
318.05,243.151,316.1326,241.6653,320.5136,238.8539,309.9861,241.9757,15206,-1.917417,-1.485773,-10.52759,3.121807,0
316.9595,252.3431,314.7658,251.8591,314.6361,240.4521,299.1616,237.7416,19576,0,0,-15.47446,-2.710539,1
322.6878,240.6113,324.8341,242.2591,325.5214,238.6798,334.7828,245.6425,15312,2.146228,1.647812,9.261371,6.962658,0
320.2898,248.9042,320.598,248.5133,323.3929,246.5711,325.8041,242.8697,21918,0.30822,-0.39094,2.411239,-3.701317,0
319.2529,243.5172,318.1878,242.0932,316.0886,244.8428,301.9668,250.187,12905,-1.065095,-1.423977,-14.1218,5.344196,0
312.0473,252.1559,312.3359,250.9382,324.0381,241.0257,323.8148,254.6127,18209,0.288546,-1.217751,-0.223364,13.58705,0
315.7807,245.0578,314.4386,243.017,321.8969,238.302,327.5042,242.7789,15787,-1.342074,-2.040795,5.607273,4.476911,0
315.2617,240.9765,316.444,242.7502,318.5685,243.0047,309.208,248.6505,16436,1.182234,1.773689,-9.360433,5.64575,0
307.5597,245.1174,306.6431,247.2901,316.7767,241.7079,318.5042,243.5273,21731,-0.916586,2.172625,1.727428,1.819313,0
323.9508,242.9991,322.2778,242.7662,326.6726,243.4357,339.8473,242.5418,15763,-1.672973,-0.232899,13.17468,-0.893854,0
319.6679,239.2072,316.7543,240.1098,322.9492,234.6385,322.3228,236.0147,16946,-2.913628,0.902642,-0.626407,1.376242,0
323.0552,261.6886,320.7035,258.9729,325.7498,255.0013,328.737,241.125,19872,-2.351743,-2.715707,2.9872,-13.87633,0
320.5547,240.2909,320.9288,239.624,317.6291,242.979,309.3603,251.7098,12744,0.374059,-0.666894,-8.268736,8.730775,0
314.7563,246.672,316.9383,244.9667,318.2987,244.1382,326.1359,247.6519,16680,2.181972,-1.705313,7.837168,3.513728,0
308.0079,250.8957,306.098,251.2504,317.0152,239.8106,301.695,243.774,14349,-1.909921,0.354709,-15.32014,3.96337,0
311.7831,238.5186,314.0979,239.5608,315.3684,240.7757,305.0596,244.5547,16348,2.314781,1.042227,-10.30881,3.778985,0
314.6174,244.8036,313.8613,243.1657,322.3638,239.771,326.3801,235.6917,19268,-0.756165,-1.637877,4.016269,-4.079368,0
311.6614,251.3039,308.8499,253.5373,318.9798,244.2342,328.4147,244.1486,19748,-2.811534,2.233351,9.434954,-0.085602,0
304.7592,250.5959,306.47,250.3831,318.0732,238.1308,322.0306,245.7893,18558,1.710851,-0.212822,3.957352,7.658479,1
310.8753,241.0341,308.7715,242.1176,311.6469,240.9224,293.5398,246.9769,13510,-2.103834,1.083547,-18.10706,6.054499,0
322.3791,245.802,323.7682,243.1747,324.5883,241.7225,334.1691,236.1576,16726,1.389167,-2.62733,9.580741,-5.564924,0
314.9574,250.1689,315.0415,247.5081,316.636,244.1708,311.8904,242.7634,17572,0.084135,-2.660854,-4.745644,-1.407375,0
313.4068,244.271,312.0916,247.0803,318.7471,245.1939,323.4195,247.7754,19672,-1.315182,2.809297,4.672448,2.58147,0
315.0106,253.3744,315.8335,255.9833,324.4523,249.5551,329.2238,250.6335,21823,0.822869,2.608881,4.771575,1.078375,0
325.4157,248.7391,327.9178,246.0526,327.6703,246.1966,333.3199,249.996,16015,2.50215,-2.686521,5.649634,3.799437,0
318.6948,245.5671,315.9054,243.2069,314.1556,247.2376,291.7304,249.7535,17012,-2.789381,-2.360161,-22.4252,2.515898,0
307.3378,255.0636,308.6292,252.4987,317.688,243.6773,314.8141,254.6494,18387,1.291406,-2.564921,-2.87383,10.97204,0
316.9058,248.2936,319.1377,245.581,325.6016,244.9025,329.1579,246.5898,23358,2.231925,-2.712579,3.556361,1.687329,0
310.7145,253.4141,312.3892,251.3727,319.3098,244.3166,304.1378,251.7477,14144,1.674647,-2.041407,-15.17198,7.431098,0
325.1615,256.8477,325.1472,256.3854,329.0471,255.6115,337.1148,256.6942,20973,-0.014358,-0.462316,8.067739,1.08273,0
306.3298,255.2634,309.1068,252.7072,317.8282,242.9701,313.6934,253.7762,19017,2.777006,-2.556129,-4.13488,10.80612,0
321.5065,242.3697,318.844,240.1342,317.3058,244.0872,300.4461,248.0706,12484,-2.662493,-2.235573,-16.85976,3.983408,0
317.4074,244.1222,316.7552,241.1618,316.2034,239.3066,303.8124,243.5667,19298,-0.652257,-2.960477,-12.39096,4.260181,0
313.5381,250.1572,314.2682,251.9729,320.3507,243.8532,329.8672,249.8021,22186,0.730091,1.81573,9.516468,5.948915,0
328.455,245.7289,325.6039,244.7881,331.6994,243.1997,346.5552,245.2812,13409,-2.851084,-0.940771,14.85587,2.081476,0
314.3908,236.4734,313.2989,238.007,318.1572,239.8122,313.7435,249.0368,16173,-1.09192,1.533602,-4.413691,9.224641,0
322.5046,247.1178,321.564,247.1503,324.6263,244.67,325.8101,251.7345,17104,-0.940628,0.032519,1.183817,7.064507,0
312.0607,247.9907,311.7178,246.6791,318.0988,241.5314,319.2026,248.8924,21439,-0.342929,-1.311596,1.103775,7.361039,0
321.0935,243.7507,323.6768,245.8812,320.8365,244.2595,324.7384,246.433,21255,2.583261,2.130525,3.901942,2.173484,1
311.3059,254.7413,312.577,252.3883,321.4584,245.5823,316.1204,264.8951,18723,1.271027,-2.352921,-5.338002,19.3128,0
